,House Number,Street,First Name,Surname,Age,Relationship to Head of House,Marital Status,Gender,Occupation,Infirmity,Religion
7670,57,Canary Avenue,Sarah,Haynes-Scott,3,Daughter,NA,Female,Child,None,NA
7671,58,Canary Avenue,Natasha,Payne,36,Head,Single,Female,Prison officer,None,None
7672,58,Canary Avenue,Alexander,Thompson,44,None,Single,Male,Research scientist (physical sciences),None,Christian
7673,58,Canary Avenue,Christian,Taylor,41,None,Single,m,Energy engineer,None,Christian
7674,58,Canary Avenue,Ross,West,38,None,Single,Male,Industrial buyer,None,None
7675,58,Canary Avenue,Rosie,Walker,18,None,Single,Female,Student,None,NA
7676,59,Canary Avenue,Abigail,Brooks,49,Head,Married,Female,Hydrologist,None,Catholic
7677,59,Canary Avenue,Ronald,Brooks,51,Husband,Married,Male,Fish farm manager,None,None
7678,59,Canary Avenue,Ross,Brooks,11,Son,NA,Male,Student,None,NA
7679,59,Canary Avenue,Carol,Brooks,10,Daughter,NA,Female,Student,None,NA
7680,59,Canary Avenue,Charlie,Brooks,7,Son,NA,Male,Student,None,NA
7681,60,Canary Avenue,Alexandra,Wood,43,Head,Married,Female,Futures trader,None,None
7682,60,Canary Avenue,Luke,Wood,44,Husband,Married,Male,Market researcher,None,None
7683,60,Canary Avenue,Eric,Wood,13,Son,NA,Male,Student,None,NA
7684,60,Canary Avenue,Jason,Wood,11,Son,NA,Male,Student,None,NA
7685,61,Canary Avenue,Diana,Taylor,37,Head,Married,Female,Nature conservation officer,None,Methodist
7686,61,Canary Avenue,Peter,Taylor,38,Husband,Married,Male,"Administrator, education",None,Methodist
7687,61,Canary Avenue,Mathew,Taylor,14,Son,NA,Male,Student,None,NA
7688,61,Canary Avenue,Sean,Taylor,13,Son,NA,Male,Student,None,NA
7689,61,Canary Avenue,Jacob,Taylor,7,Son,NA,Male,Student,None,NA
7690,62,Canary Avenue,Michelle,Day,30,Head,Married,Female,Sports development officer,None,Methodist
7691,62,Canary Avenue,Dale,Day,33,Husband,Married,male,Osteopath,None,Methodist
7692,62,Canary Avenue,Matthew,Day,7,Son,NA,Male,Student,None,NA
7693,62,Canary Avenue,Maureen,Day,5,Daughter,NA,Female,Student,None,NA
7694,62,Canary Avenue,Olivia,Day,5,Daughter,NA,Female,Student,None,NA
7695,62,Canary Avenue,Iain,Day,3,Son,NA,Male,Child,None,NA
7696,63,Canary Avenue,Marilyn,Hunt,42,Head,Single,Female,Unemployed,None,Christian
7697,63,Canary Avenue,Denise,Hunt,6,Daughter,NA,Female,Student,None,NA
7698,63,Canary Avenue,Dominic,Hunt,5,Son,NA,Male,Student,None,NA
7699,63,Canary Avenue,Gerald,Hunt,2,Son,NA,Male,Child,None,NA
7700,63,Canary Avenue,Philip,Hunt,1,Son,NA,Male,Child,None,NA
7701,63,Canary Avenue,Mandy,Watkins,19,Visitor,Single,Female,University Student,None,None
7702,63,Canary Avenue,Louise,Allen,40,Lodger,Single,Female,Speech and language therapist,None,None
7703,63,Canary Avenue,Kyle,Thompson,47,Lodger,Single,Male,Arboriculturist,None,Christian
7704,63,Canary Avenue,Roy,Lee,36,Lodger,Divorced,Male,Clinical embryologist,None,Christian
7705,63,Canary Avenue,Scott,Charlton,41,Lodger,Single,Male,Civil Service fast streamer,None,Catholic
7706,63,Canary Avenue,Tracy,Pritchard,29,Lodger,Single,Female,"Geologist, wellsite",None,None
7707,63,Canary Avenue,Julia,Williams,33,Lodger,Single,Female,Commercial/residential surveyor,None,None
7708,64,Canary Avenue,Marie,Booth,45,Head,Married,Female,Data scientist,None,Catholic
7709,64,Canary Avenue,Paul,Booth,44,Husband,Married,Male,"Engineer, civil (consulting)",None,Catholic
7710,64,Canary Avenue,Adam,Booth,15,Son,NA,Male,Student,None,NA
7711,64,Canary Avenue,Bradley,Power-Booth,13,Son,NA,Male,Student,None,NA
7712,64,Canary Avenue,Ben,Power-Booth,10,Son,NA,Male,Student,None,NA
7713,65,Canary Avenue,Lynn,Owen,32,Head,Married,Female,Petroleum engineer,None,None
7714,65,Canary Avenue,Alan,Owen,32,Husband,Married,Male,"Therapist, horticultural",None,None
7715,65,Canary Avenue,Jessica,Owen,8,Daughter,NA,female,Student,None,NA
7716,65,Canary Avenue,Kenneth,Owen,7,Son,NA,Male,Student,None,NA
7717,65,Canary Avenue,Eleanor,Owen,6,Daughter,NA,Female,Student,None,NA
7718,65,Canary Avenue,Fiona,Owen,5,Daughter,NA,Female,Student,None,NA
7719,65,Canary Avenue,Sophie,Owen,2,Daughter,NA,Female,Child,None,NA
7720,65,Canary Avenue,Lynda,Owen,2,Daughter,NA,Female,Child,None,NA
7721,66,Canary Avenue,Carolyn,Fisher,37,Head,Single,Female,Unemployed,None,Christian
7722,66,Canary Avenue,Fiona,Fisher,5,Daughter,NA,Female,Student,None,NA
7723,66,Canary Avenue,Rosemary,Fisher,0,Daughter,NA,Female,Child,None,NA
7724,66,Canary Avenue,Jemma,Hargreaves,34,Lodger,Single,Female,Systems analyst,None,None
7725,66,Canary Avenue,Pauline,Humphries,42,Sibling,Single,Female,Hydrologist,None,Christian
7726,66,Canary Avenue,Lydia,Moore,23,Lodger,Single,Female,Airline pilot,None,None
7727,66,Canary Avenue,Heather,White,27,Sibling,Single,Female,Environmental consultant,None,Christian
7728,67,Canary Avenue,William,Porter,47,Head,Married,Male,Unemployed,None,Catholic
7729,67,Canary Avenue,Kelly,Porter,50,Wife,Married,Female,Chartered legal executive (England and Wales),None,Catholic
7730,67,Canary Avenue,Martyn,Heath,12,Nephew,NA,Male,Student,None,NA
7731,67,Canary Avenue,Graeme,Smith-Heath,8,Nephew,NA,Male,Student,None,NA
7732,67,Canary Avenue,Sharon,Gregory,4,Neice,NA,Female,Child,None,NA
7733,68,Canary Avenue,Barbara,Frost,37,Head,Single,Female,Unemployed,None,None
7734,68,Canary Avenue,Carole,Frost,16,Daughter,NA,Female,Student,None,NA
7735,68,Canary Avenue,Sean,Frost,15,Son,NA,Male,Student,None,NA
7736,68,Canary Avenue,Joseph,Frost,11,Son,NA,Male,Student,None,NA
7737,68,Canary Avenue,Danielle,Frost,7,Daughter,NA,Female,Student,None,NA
7738,69,Canary Avenue,Rebecca,Jones,44,Head,Married,Female,"Engineer, agricultural",None,None
7739,69,Canary Avenue,Clifford,Jones,45,Husband,Married,Male,Chartered accountant,None,None
7740,69,Canary Avenue,Stanley,Jones,17,Son,NA,Male,Student,None,NA
7741,70,Canary Avenue,Lynn,Morrison,49,Head,Single,Female,Pension scheme manager,None,Catholic
7742,70,Canary Avenue,Dean,Moran,51,Partner,Single,Male,Training and development officer,None,None
7743,70,Canary Avenue,Howard,Morrison,19,Son,Single,Male,"Pharmacist, hospital",None,None
7744,70,Canary Avenue,Denise,Morrison,19,Daughter,Single,Female,University Student,None,None
7745,70,Canary Avenue,Marc,Morrison,15,Son,NA,Male,Student,None,NA
7746,70,Canary Avenue,Jack,Morrison,8,Son,NA,Male,Student,None,NA
7747,71,Canary Avenue,Sylvia,Gardiner,50,Head,Married,Female,Estate agent,None,None
7748,71,Canary Avenue,Glenn,Gardiner,50,Husband,Married,Male,"Scientist, biomedical",None,None
7749,71,Canary Avenue,Jacqueline,Gardiner,28,Daughter,Single,Female,"Engineer, energy",None,None
7750,71,Canary Avenue,Charlotte,Gardiner,24,Daughter,Single,Female,Unemployed,None,None
7751,71,Canary Avenue,Clare,Gardiner,1,Daughter,NA,Female,Child,None,NA
7752,72,Canary Avenue,Alice,O'Sullivan,76,Head,Married,Female,"Retired Engineer, control and instrumentation",None,None
7753,72,Canary Avenue,Frederick,O'Sullivan,80,Husband,Married,Male,Retired Barrister's clerk,None,None
7754,73,Canary Avenue,Vanessa,Pritchard,51,Head,Married,Female,"Administrator, sports",None,Christian
7755,73,Canary Avenue,Alex,Pritchard,47,Husband,Married,Male,Furniture conservator/restorer,None,Christian
7756,73,Canary Avenue,Rachael,Pritchard,30,Daughter,Divorced,Female,Trade union research officer,None,Christian
7757,73,Canary Avenue,Maria,Pritchard,27,Daughter,Single,Female,Armed forces training and education officer,None,Christian
7758,73,Canary Avenue,Albert,Allen-Pritchard,9,Son,NA,Male,Student,None,NA
7759,74,Canary Avenue,Mary,Ross,66,Head,Married,Female,Telecommunications researcher,None,Methodist
7760,74,Canary Avenue,Edward,Ross,71,Husband,Married,Male,Retired Intelligence analyst,None,None
7761,74,Canary Avenue,Abdul,Ross,41,Son,Single,Male,"Geologist, engineering",None,Methodist
7762,74,Canary Avenue,Diana,Ross,39,Daughter,Divorced,Female,Set designer,None,None
7763,74,Canary Avenue,Timothy,Ross,36,Son,Single,Male,Software engineer,None,None
7764,74,Canary Avenue,Bethan,Ross,35,Daughter,Widowed,Female,Ship broker,None,Methodist
7765,74,Canary Avenue,Jodie,Hayward-Ross,30,Daughter,Single,Female,Oncologist,None,None
7766,74,Canary Avenue,Leon,Hayward-Ross,28,Son,Divorced,Male,Civil Service administrator,None,None
7767,74,Canary Avenue,Roy,Hayward-Ross,25,Son,Single,Male,Curator,None,Methodist
7768,74,Canary Avenue,Alison,Hayward-Ross,21,Daughter,Divorced,Female,University Student,None,Methodist
7769,75,Canary Avenue,Terry,Fleming,22,Head,Single,Male,University Student,None,None
7770,75,Canary Avenue,Donna,Gould,27,None,Single,Female,PhD Student,None,Catholic
7771,75,Canary Avenue,Katy,Little,18,None,Single,Female,University Student,None,Catholic
7772,75,Canary Avenue,Joanne,Burns,20,None,Single,Female,University Student,None,None
7773,75,Canary Avenue,John,Thompson,21,None,Single,Male,University Student,None,Catholic
7774,76,Canary Avenue,Josephine,Dawson,46,Head,Widowed,Female,Meteorologist,None,Catholic
7775,76,Canary Avenue,Tina,Dawson,5,Daughter,NA,Female,Student,None,NA
7776,77,Canary Avenue,Marie,Griffiths,54,Head,Single,Female,Building services engineer,None,None
7777,77,Canary Avenue,Joe,Griffiths,29,Son,Single,Male,Community education officer,None,None
7778,77,Canary Avenue,Sylvia,Griffiths,28,Daughter,Single,Female,Charity officer,None,None
7779,77,Canary Avenue,Derek,Griffiths,26,Son,Single,Male,Musician,None,None
7780,77,Canary Avenue,Jack,Griffiths,22,Son,Single,Male,University Student,None,None
7781,78,Canary Avenue,Samantha,Power,53,Head,Married,Female,"Nurse, mental health",None,Catholic
7782,78,Canary Avenue,Phillip,Power,52,Husband,Married,Male,Administrator,None,None
7783,78,Canary Avenue,Annette,Power,21,Daughter,Single,Female,University Student,None,None
7784,78,Canary Avenue,Holly,Power,19,Daughter,Single,Female,Sports coach,None,Catholic
7785,78,Canary Avenue,Glen,Power,16,Son,NA,Male,Student,None,NA
7786,79,Canary Avenue,Mandy,Hartley,66,Head,Married,Female,Claims inspector/assessor,None,None
7787,79,Canary Avenue,Philip,Hartley,66,Husband,Married,Male,Data scientist,None,None
7788,79,Canary Avenue,Joyce,Coates,39,Daughter,Single,Female,Building surveyor,None,None
7789,79,Canary Avenue,Beth,Coates,36,Daughter,Divorced,Female,Clinical psychologist,None,None
7790,79,Canary Avenue,Elaine,Coates,36,Daughter,Single,Female,Special educational needs teacher,None,None
7791,79,Canary Avenue,Melissa,Coates,36,Daughter,Single,Female,Museum education officer,None,None
7792,79,Canary Avenue,Trevor,Coates,31,Son,Single,Male,Insurance risk surveyor,None,None
7793,80,Canary Avenue,Danielle,Holt,57,Head,Married,Female,"Designer, industrial/product",None,Christian
7794,80,Canary Avenue,Derek,Holt,59,Husband,Married,Male,"Buyer, industrial",None,None
7795,80,Canary Avenue,George,Holt,17,Son,NA,Male,Student,None,NA
7796,80,Canary Avenue,Harriet,Holt,17,Daughter,NA,Female,Student,None,NA
7797,80,Canary Avenue,Brett,Holt,13,Son,NA,Male,Student,None,NA
7798,80,Canary Avenue,Jason,Holt,11,Son,NA,Male,Student,None,NA
7799,80,Canary Avenue,Samantha,Holt,7,Daughter,NA,Female,Student,None,NA
7800,80,Canary Avenue,Jessica,Holt,5,Daughter,NA,Female,Student,None,NA
7801,80,Canary Avenue,Ellie,Bruce,35,Lodger,Widowed,Female,Data processing manager,None,None
7802,80,Canary Avenue,Dorothy,Davies,21,Lodger,Single,Female,Community development worker,None,None
7803,80,Canary Avenue,Holly,Jones,46,Sibling,Single,Female,Logistics and distribution manager,None,Christian
7804,80,Canary Avenue,Kirsty,Roberts,49,Lodger,Single,Female,"Programmer, multimedia",None,Methodist
7805,81,Canary Avenue,Tracey,Brookes,44,Head,Married,Female,"Civil engineer, contracting",None,None
7806,81,Canary Avenue,Geoffrey,Brookes,46,Husband,Married,Male,Commercial horticulturist,None,None
7807,81,Canary Avenue,Sandra,Brookes,5,Daughter,NA,Female,Student,None,NA
7808,82,Canary Avenue,Jenna,Jones,41,Head,Married,Female,"Education officer, environmental",None,Methodist
7809,82,Canary Avenue,Ryan,Jones,43,Husband,Married,Male,"Journalist, newspaper",None,Methodist
7810,82,Canary Avenue,Dominic,Jones,21,Son,Single,Male,Print production planner,None,Methodist
7811,82,Canary Avenue,Valerie,Jones,19,Daughter,Divorced,Female,University Student,None,None
7812,82,Canary Avenue,Bruce,Jones,16,Son,NA,Male,Student,None,NA
7813,82,Canary Avenue,Carl,Jones,16,Son,NA,Male,Student,None,NA
7814,82,Canary Avenue,Harry,Jones,12,Son,NA,Male,Student,None,NA
7815,82,Canary Avenue,Ann,Jones,10,Daughter,NA,Female,Student,None,NA
7816,82,Canary Avenue,Debra,Jones,10,Daughter,NA,Female,Student,None,NA
7817,83,Canary Avenue,Tony,Lambert,52,Head,Married,Male,"Psychologist, counselling",None,Christian
7818,83,Canary Avenue,Laura,Lambert,46,Wife,Married,Female,Furniture designer,None,Christian
7819,84,Canary Avenue,Timothy,Frost,39,Head,Single,Male,"Engineer, mining",None,Catholic
7820,84,Canary Avenue,John,Lynch,19,None,Divorced,Male,University Student,None,None
7821,84,Canary Avenue,Paige,Bibi,59,None,Single,Female,Public relations officer,None,Christian
7822,84,Canary Avenue,Gavin,Allan,25,None,Single,Male,"Doctor, general practice",None,Christian
7823,84,Canary Avenue,Lauren,Hall,18,None,Single,Female,Student,None,NA
7824,85,Canary Avenue,Elaine,Owen,89,Head,Married,Female,Retired Animator,None,Christian
7825,85,Canary Avenue,Trevor,Owen,91,Husband,Married,Male,Retired Cytogeneticist,None,Christian
7826,85,Canary Avenue,Patrick,Owen,48,Son,Single,Male,Unemployed,None,None
7827,85,Canary Avenue,Margaret,Owen,47,Daughter,Single,Female,Politician's assistant,None,None
7828,85,Canary Avenue,Louis,Owen,42,Son,Single,Male,Unemployed,None,None
7829,85,Canary Avenue,Gordon,Owen,40,Son,Single,Male,"Runner, broadcasting/film/video",None,Christian
7830,85,Canary Avenue,Barbara,Robinson-Owen,37,Daughter,Single,Female,"Conservator, furniture",None,Christian
7831,85,Canary Avenue,Irene,Robinson-Owen,34,Daughter,Single,Female,Education administrator,None,Christian
7832,85,Canary Avenue,Kathleen,Robinson-Owen,34,Daughter,Single,Female,Chief of Staff,None,Christian
7833,85,Canary Avenue,Dorothy,Robinson-Owen,33,Daughter,Single,Female,Unemployed,None,Christian
7834,85,Canary Avenue,Nicole,Robinson-Owen,32,Daughter,Divorced,Female,"Scientist, research (life sciences)",None,Christian
7835,85,Canary Avenue,Gavin,Robinson-Owen,30,Son,Single,Male,Personal assistant,None,Christian
7836,86,Canary Avenue,Sean,Bennett,68,Head,Married,Male,Retired Teaching laboratory technician,None,Christian
7837,86,Canary Avenue,Amy,Bennett,69,Wife,Married,Female,Retired Aeronautical engineer,None,Christian
7838,86,Canary Avenue,Cheryl,Bennett,44,Daughter,Single,Female,Politician's assistant,None,None
7839,86,Canary Avenue,Josephine,Bennett,40,Daughter,Single,Female,Unemployed,None,None
7840,86,Canary Avenue,Chelsea,Bennett,40,Daughter,Single,Female,"Therapist, sports",None,Christian
7841,87,Canary Avenue,Elliott,Williams,57,Head,Married,Male,Jewellery designer,None,Christian
7842,87,Canary Avenue,Carly,Williams,52,Wife,Married,Female,Retail banker,None,Christian
7843,87,Canary Avenue,Jayne,Williams,19,Daughter,Single,Female,University Student,None,None
7844,87,Canary Avenue,Annette,Williams,16,Daughter,NA,Female,Student,None,NA
7845,87,Canary Avenue,Karl,Williams,16,Son,NA,Male,Student,None,NA
7846,88,Canary Avenue,Jessica,Thorpe,26,Head,Married,Female,Unemployed,None,None
7847,88,Canary Avenue,Iain,Thorpe,27,Husband,Married,Male,Armed forces logistics/support/administrative officer,None,None
7848,88,Canary Avenue,Catherine,Allen-Thorpe,5,Daughter,NA,Female,Student,None,NA
7849,88,Canary Avenue,Raymond,Allen-Thorpe,1,Son,NA,Male,Child,None,NA
7850,88,Canary Avenue,Aimee,Hancock,64,Lodger,Single,Female,"Accountant, chartered certified",None,Catholic
7851,88,Canary Avenue,Clifford,Taylor,57,Lodger,Divorced,Male,"Buyer, retail",None,None
7852,88,Canary Avenue,Elizabeth,Bailey,40,Lodger,Single,Female,"Research officer, government",None,None
7853,88,Canary Avenue,Marcus,Dawson,30,Cousin,Divorced,Male,Rural practice surveyor,None,None
7854,88,Canary Avenue,Hilary,Roberts,21,Lodger,Single,Female,University Student,None,Catholic
7855,89,Canary Avenue,Rebecca,Shah,44,Head,Married,Female,Land,None,Christian
7856,89,Canary Avenue,Sean,Shah,44,Husband,Married,Male,Surgeon,None,Christian
7857,89,Canary Avenue,Josephine,Shah,13,Daughter,NA,Female,Student,None,NA
7858,89,Canary Avenue,Shaun,Shah,10,Son,NA,Male,Student,None,NA
7859,89,Canary Avenue,Kimberley,Shah,6,Daughter,NA,Female,Student,None,NA
7860,90,Canary Avenue,Alice,Wood,30,Head,Divorced,Female,Unemployed,None,Catholic
7861,90,Canary Avenue,Alison,Wood,9,Daughter,NA,Female,Student,None,NA
7862,90,Canary Avenue,Declan,Wood,9,Son,NA,Male,Student,None,NA
7863,90,Canary Avenue,Keith,Wood,6,Son,NA,Male,Student,None,NA
7864,90,Canary Avenue,Suzanne,Wood,3,Daughter,NA,Female,Child,None,NA
7865,91,Canary Avenue,Sophie,Jones,45,Head,Married,Female,Curator,None,Christian
7866,91,Canary Avenue,Glenn,Jones,47,Husband,Married,Male,Artist,None,Christian
7867,91,Canary Avenue,Brett,Jones,17,Son,NA,male,Student,None,NA
7868,91,Canary Avenue,Diana,Jones,13,Daughter,NA,Female,Student,None,NA
7869,91,Canary Avenue,Anna,Jones,11,Daughter,NA,Female,Student,None,NA
7870,92,Canary Avenue,Carolyn,Bentley,48,Head,Married,Female,Secretary/administrator,None,Christian
7871,92,Canary Avenue,Stewart,Bentley,52,Husband,Married,Male,Community pharmacist,None,Christian
7872,92,Canary Avenue,Rachel,Bentley,34,Daughter,Single,Female,"Conservation officer, historic buildings",None,None
7873,92,Canary Avenue,Heather,Bentley,31,Daughter,Single,Female,"Therapist, occupational",None,Christian
7874,92,Canary Avenue,Shirley,Bentley,30,Daughter,Single,Female,Tax inspector,None,Christian
7875,93,Canary Avenue,Sarah,Green,30,Head,Divorced,Female,"Producer, television/film/video",None,Sikh
7876,93,Canary Avenue,Gordon,Green,8,Son,NA,Male,Student,None,NA
7877,93,Canary Avenue,Alan,Green,8,Son,NA,Male,Student,None,NA
7878,93,Canary Avenue,Roy,Green,4,Son,NA,Male,Child,None,NA
7879,93,Canary Avenue,Ashleigh,Green,4,Daughter,NA,Female,Child,None,NA
7880,93,Canary Avenue,Leon,Green,3,Son,NA,Male,Child,None,NA
7881,94,Canary Avenue,Rachel,Reeves,54,Head,Married,Female,Unemployed,None,None
7882,94,Canary Avenue,Christian,Reeves,56,Husband,Married,Male,Museum education officer,None,None
7883,94,Canary Avenue,Derek,Reeves,25,Son,Divorced,Male,Horticultural consultant,None,None
7884,94,Canary Avenue,Stanley,Reeves,23,Son,Single,Male,"Scientist, water quality",None,None
7885,94,Canary Avenue,Frederick,Reeves,23,Son,Single,Male,Estate manager/land agent,None,None
7886,94,Canary Avenue,Clifford,Reeves,16,Son,NA,Male,Student,None,NA
7887,94,Canary Avenue,Justin,Reeves,6,Son,NA,Male,Student,None,NA
